imlib2_bumpmap
imlib2_colorspace
imlib2_conv
imlib2_grab
imlib2_load
imlib2_poly
imlib2_show
imlib2_test
imlib2_view
import
imv
imv-dir
imv-msg
imv-wayland
imv-x11
indxbib
inetcat
info
infocmp
infotocap
infotopam
init
innochecksum
insmod
install
install-info
installvst
integritysetup
intel-virtual-output
intltool-extract
intltoolize
intltool-merge
intltool-prepare
intltool-update
ionice
ip
ip6tables
ip6tables-apply
ip6tables-legacy
ip6tables-legacy-restore
ip6tables-legacy-save
ip6tables-nft
ip6tables-nft-restore
ip6tables-nft-save
ip6tables-restore
ip6tables-restore-translate
ip6tables-save
ip6tables-translate
ipcmk
ipcrm
ipcs
ipmaddr
iproxy
iptables
iptables-apply
iptables-legacy
iptables-legacy-restore
iptables-legacy-save
iptables-nft
iptables-nft-restore
iptables-nft-save
iptables-restore
iptables-restore-translate
iptables-save
iptables-translate
iptables-xml
iptc
iptunnel
irb
ir-ctl
ir-keytable
irqtop
isadump
isaset
iscsi-inq
iscsi-ls
iscsi-perf
iscsi-readcapacity16
iscsi-swp
iso-info
iso-read
isosize
isotest
ispellaff2myspell
isql
itstool
iusql
iw
iwconfig
iwctl
iwevent
iwgetid
iwgtk
iwlist
iwmon
iwpriv
iwspy
ixion-formula-tokenizer
ixion-parser
ixion-sorter
jackd
jar
jarsigner
jasper
java
java2html
javac
javadoc
javah
javap
jbig2dec
jbigtopnm
jcmd
jconsole
jdb
jemalloc-config
jemalloc.sh
jeprof
jinfo
jiv
jmap
join
journalctl
jpeg2ktopam
jpeg2yuv
jpegtopnm
jpegtran
jpgicc
jps
json-glib-format
json-glib-validate
json_reformat
json_verify
jstack
jstat
jstatd
jxlinfo
JxrDecApp
JxrEncApp
k5srvutil
kacpimon
kadmin
kadmind
kadmin.local
karmaSMB.py
katalyzer
katedec
kateenc
kbdinfo
kbd_mode
kbdrate
kbxutil
kdb5_ldap_util
kdb5_util
kdestroy
keepass
kernel-install
key2raw
key2text
key2xhtml
keyctl
key.dns_resolver
keytool
kill
killall
kinit
kintercept.py
klist
kmod
kpartx
kpasswd
kprop
kpropd
kproplog
krb5-config
krb5kdc
krb5-send-pr
kreadconfig5
ksu
kswitch
ktutil
kvno
kwriteconfig5
l2ping
l2test
lame
last
lastb
lastlog
lav2avi.sh
lav2mpeg
lav2wav
lav2yuv
lavaddwav
lavinfo
lavpipe
lavtc.sh
lavtrans
lc
lconvert-qt4
ld
ldapadd
ldapcompare
ldapdelete
ldapexop
ldapmodify
ldapmodrdn
ldappasswd
ldapsearch
ldapurl
ldapvc
ldapwhoami
ldattach
ldbadd
ldbdel
ldbedit
ld.bfd
ldbmodify
ldbrename
ldbsearch
ldconfig
ldd
ld.gold
ld_iscsi.so
ldns-chaos
ldns-compare-zones
ldns-config
ldnsd
ldns-dane
ldns-dpa
ldns-gen-zone
ldns-key2ds
ldns-keyfetcher
ldns-keygen
ldns-mx
ldns-notify
ldns-nsec3-hash
ldns-read-zone
ldns-resolver
ldns-revoke
ldns-rrsig
ldns-signzone
ldns-test-edns
ldns-testns
ldns-update
ldns-verify-zone
ldns-version
ldns-walk
ldns-zcat
ldns-zsplit
ldrdf
ld.so
leaftoppm
less
lessecho
lesskey
lex
lexgrog
libassuan-config
libcamerify
libevdev-tweak-device
libftdi1-config
libgcrypt-config
libinput
libnet-config
libpng16-config
libpng-config
libreoffice
libtar
libtool
libtoolize
libwacom-list-devices
libwacom-list-local-devices
libwacom-show-stylus
libwacom-update-db
lightdm
lightdm-gtk-greeter
lightdm-gtk-greeter-settings
lightdm-gtk-greeter-settings-pkexec
lightdm-webkit2-greeter
linguist-qt4
link
linkicc
linux32
linux64
linux-boot-prober
lispmtopgm
lkbib
ln
lnstat
loadkeys
loadunimap
lobase
localc
locale
localectl
localedef
locale-gen
locate
locktest
lodraw
loffice
lofromtemplate
logger
login
loginctl
logname
logresolve
logsave
loimpress
lomath
look
lookbib
lookupsid.py
losetup
lou_allround
lou_checkhyphens
lou_checktable
lou_debug
lou_maketable
lou_maketable.d
lou_tableinfo
lou_trace
lou_translate
loweb
lowntfs-3g
lowriter
lp_solve
lrelease-qt4
ls
lsattr
lsblk
lscpu
lsfd
lshw
lsinitcpio
lsipc
lsirq
lslocks
lslogins
lsmem
lsmod
lsns
lsof
lspci
lsp-plugins-art-delay-mono
lsp-plugins-art-delay-stereo
lsp-plugins-comp-delay-mono
lsp-plugins-comp-delay-stereo
lsp-plugins-comp-delay-x2-stereo
lsp-plugins-compressor-lr
lsp-plugins-compressor-mono
lsp-plugins-compressor-ms
lsp-plugins-compressor-stereo
lsp-plugins-crossover-lr
lsp-plugins-crossover-mono
lsp-plugins-crossover-ms
lsp-plugins-crossover-stereo
lsp-plugins-dyna-processor-lr
lsp-plugins-dyna-processor-mono
lsp-plugins-dyna-processor-ms
lsp-plugins-dyna-processor-stereo
lsp-plugins-expander-lr
lsp-plugins-expander-mono
lsp-plugins-expander-ms
lsp-plugins-expander-stereo
lsp-plugins-gate-lr
lsp-plugins-gate-mono
lsp-plugins-gate-ms
lsp-plugins-gate-stereo
lsp-plugins-graph-equalizer-x16-lr
lsp-plugins-graph-equalizer-x16-mono
lsp-plugins-graph-equalizer-x16-ms
lsp-plugins-graph-equalizer-x16-stereo
lsp-plugins-graph-equalizer-x32-lr
lsp-plugins-graph-equalizer-x32-mono
lsp-plugins-graph-equalizer-x32-ms
lsp-plugins-graph-equalizer-x32-stereo
lsp-plugins-impulse-responses-mono
lsp-plugins-impulse-responses-stereo
lsp-plugins-impulse-reverb-mono
lsp-plugins-impulse-reverb-stereo
lsp-plugins-latency-meter
lsp-plugins-limiter-mono
lsp-plugins-limiter-stereo
lsp-plugins-loud-comp-mono
lsp-plugins-loud-comp-stereo
lsp-plugins-mb-compressor-lr
lsp-plugins-mb-compressor-mono
lsp-plugins-mb-compressor-ms
lsp-plugins-mb-compressor-stereo
lsp-plugins-mb-dyna-processor-lr
lsp-plugins-mb-dyna-processor-mono
lsp-plugins-mb-dyna-processor-ms
lsp-plugins-mb-dyna-processor-stereo
lsp-plugins-mb-expander-lr
lsp-plugins-mb-expander-mono
lsp-plugins-mb-expander-ms
lsp-plugins-mb-expander-stereo
lsp-plugins-mb-gate-lr
lsp-plugins-mb-gate-mono
lsp-plugins-mb-gate-ms
lsp-plugins-mb-gate-stereo
lsp-plugins-multisampler-x12
lsp-plugins-multisampler-x12-do
lsp-plugins-multisampler-x24
lsp-plugins-multisampler-x24-do
lsp-plugins-multisampler-x48
lsp-plugins-multisampler-x48-do
lsp-plugins-noise-generator-x1
lsp-plugins-noise-generator-x2
lsp-plugins-noise-generator-x4
lsp-plugins-oscillator-mono
lsp-plugins-oscilloscope-x1
lsp-plugins-oscilloscope-x2
lsp-plugins-oscilloscope-x4
lsp-plugins-para-equalizer-x16-lr
lsp-plugins-para-equalizer-x16-mono
lsp-plugins-para-equalizer-x16-ms
lsp-plugins-para-equalizer-x16-stereo
lsp-plugins-para-equalizer-x32-lr
lsp-plugins-para-equalizer-x32-mono
lsp-plugins-para-equalizer-x32-ms
lsp-plugins-para-equalizer-x32-stereo
lsp-plugins-phase-detector
lsp-plugins-profiler-mono
lsp-plugins-profiler-stereo
lsp-plugins-room-builder-mono
lsp-plugins-room-builder-stereo
lsp-plugins-sampler-mono
lsp-plugins-sampler-stereo
lsp-plugins-sc-compressor-lr
lsp-plugins-sc-compressor-mono
lsp-plugins-sc-compressor-ms
lsp-plugins-sc-compressor-stereo
lsp-plugins-sc-dyna-processor-lr
lsp-plugins-sc-dyna-processor-mono
lsp-plugins-sc-dyna-processor-ms
lsp-plugins-sc-dyna-processor-stereo
lsp-plugins-sc-expander-lr
lsp-plugins-sc-expander-mono
lsp-plugins-sc-expander-ms
lsp-plugins-sc-expander-stereo
lsp-plugins-sc-gate-lr
lsp-plugins-sc-gate-mono
lsp-plugins-sc-gate-ms
lsp-plugins-sc-gate-stereo
lsp-plugins-sc-limiter-mono
lsp-plugins-sc-limiter-stereo
lsp-plugins-sc-mb-compressor-lr
lsp-plugins-sc-mb-compressor-mono
lsp-plugins-sc-mb-compressor-ms
lsp-plugins-sc-mb-compressor-stereo
lsp-plugins-sc-mb-dyna-processor-lr
lsp-plugins-sc-mb-dyna-processor-mono
lsp-plugins-sc-mb-dyna-processor-ms
lsp-plugins-sc-mb-dyna-processor-stereo
lsp-plugins-sc-mb-expander-lr
lsp-plugins-sc-mb-expander-mono
lsp-plugins-sc-mb-expander-ms
lsp-plugins-sc-mb-expander-stereo
lsp-plugins-sc-mb-gate-lr
lsp-plugins-sc-mb-gate-mono
lsp-plugins-sc-mb-gate-ms
lsp-plugins-sc-mb-gate-stereo
lsp-plugins-slap-delay-mono
lsp-plugins-slap-delay-stereo
lsp-plugins-spectrum-analyzer-x1
lsp-plugins-spectrum-analyzer-x12
lsp-plugins-spectrum-analyzer-x16
lsp-plugins-spectrum-analyzer-x2
lsp-plugins-spectrum-analyzer-x4
lsp-plugins-spectrum-analyzer-x8
lsp-plugins-surge-filter-mono
lsp-plugins-surge-filter-stereo
lsp-plugins-trigger-midi-mono
lsp-plugins-trigger-midi-stereo
lsp-plugins-trigger-mono
lsp-plugins-trigger-stereo
lstopo
lstopo-no-graphics
lsusb
lsusb.py
lua
lua5.2
lua5.3
lua5.4
luac
luac5.2
luac5.3
luac5.4
luajit
luajit-2.1.0-beta3
lupdate-qt4
lv2apply
lv2bench
lv2info
lv2ls
lv2specgen.py
lv2_validate
lvchange
lvconvert
lvcreate
lvdisplay
lvextend
lvm
lvm-cache-stats
lvmconfig
lvmdevices
lvmdiskscan
lvmdump
lvm_import_vdo
lvmpolld
lvmsadc
lvmsar
lvreduce
lvremove
lvrename
lvresize
lvs
lvscan
lxappearance
lynx
lz4
lz4c
lz4cat
lzcat
lzcmp
lzdiff
lzegrep
lzfgrep
lzgrep
lzless
lzma
lzmadec
lzmainfo
lzmore
m4
machinectl
macpack
macptopbm
magick
Magick++-config
MagickCore-config
magick-script
MagickWand-config
magnet-link
make
makealias
makecert
makeconv
makedb
makeinfo
makemhr
makepkg
makepkg-template
mako-render
man
mandb
manette-test
manpath
man-recode
manweb
mapscrn
mariabackup
mariadb
mariadb-access
mariadb-admin
mariadb-backup
mariadb-binlog
mariadb-check
mariadb-client-test
mariadb-client-test-embedded
mariadb-config
mariadb_config
mariadb-conv
mariadb-convert-table-format
mariadbd
mariadbd-multi
mariadbd-safe
mariadbd-safe-helper
mariadb-dump
mariadb-dumpslow
mariadb-embedded
mariadb-find-rows
mariadb-fix-extensions
mariadb-hotcopy
mariadb-import
mariadb-install-db
mariadb-ldb
mariadb-plugin
mariadb-secure-installation
mariadb-service-convert
mariadb-setpermission
mariadb-show
mariadb-slap
mariadb-test
mariadb-test-embedded
mariadb-tzinfo-to-sql
mariadb-upgrade
mariadb-waitpid
markdown_py
masktest
matteblend.flt
mbstream
mcaptest
mconfig
mcookie
mcs
md2html
md5sum
mdadm
mdassembler
mdatopbm
mdb_copy
mdb_dump
mdb_load
mdbrebase
mdb_stat
mdmon
mdoc
mdoc-assemble
mdoc-export-html
mdoc-export-msxdoc
mdoc-update
mdoc-validate
mdsearch
mdvalidater
media-ctl
memaslap
memcapable
memcat
memcp
memdump
memerror
memexist
memflush
memhog
mem_image
memparse
memping
memrm
memslap
memstat
memtouch
memusage
memusagestat
menulibre
menulibre-menu-validate
mergecap
mesg
mesh-cfgclient
mesh-cfgtest
meson
metaflac
mev
mgrtopbm
migratepages
migspeed
mii-tool
mimikatz.py
minicom
mjpeg_simd_helper
mkbundle
mk_cmds
mkdir
mkdosfs
mke2fs
mkexfatfs
mkfifo
mkfontdir
mkfontscale
mkfs
mkfs.bfs
mkfs.btrfs
mkfs.cramfs
mkfs.exfat
mkfs.ext2
mkfs.ext3
mkfs.ext4
mkfs.fat
mkfs.minix
mkfs.msdos
mkfs.ntfs
mkfs.vfat
mkfs.xfs
mkhomedir_helper
mkinitcpio
mklost+found
mknod
mkntfs
mkrfc2734
mkswap
mktemp
mlocate
mm2gv
mmc-tool
mmdbresolve
mmroff
moc
moc-qt4
moc-qt5
mod
modeprint
modetest
modinfo
modprobe
modutil
mogrify
mongoc-stat
mono
mono-api-html
mono-api-info
mono-boehm
mono-cil-strip
mono-configuration-crypto
monodis
monodocer
monodocs2html
monodocs2slashdoc
mono-find-provides
mono-find-requires
mono-gdb.py
mono-hang-watchdog
mono-heapviz
monolinker
monop
monop2
mono-package-runtime
mono-service
mono-service2
mono-sgen
mono-sgen-gdb.py
mono-shlib-cop
mono-symbolicate
mono-test-install
mono-xmltool
montage
more
mount
mount_afp
mount.cifs
mount.exfat
mount.exfat-fuse
mount.fuse
mount.fuse3
mount.glusterfs
mount.lowntfs-3g
mount.ntfs
mount.ntfs-3g
mountpoint
mount.smb3
mouse-dpi-tool
mouse-test
mozcerts-qt5
mozroots
mp2enc
mp3rtp
mpathpersist
mpeg2dec
mpeg2enc
mpegtranscode
mpg123
mpg123-id3dump
mpg123-strip
mpic++
mpicalc
mpicc
mpiCC
mpicxx
mpiexec
mpif77
mpif90
mpifort
mpirun
mplex
mpris-proxy
mprof-report
mqtt_check.py
mrftopbm
msfconsole
msfd
msfdb
msf-json-rpc.ru
msfrpc
msfrpcd
msfvenom
msf-ws.ru
msgattrib
msgcat
msgcmp
msgcomm
msgconv
msgen
msgexec
msgfilter
msgfmt
msggrep
msginit
msgmerge
msgunfmt
msguniq
msql2mysql
mssqlclient.py
mssqlinstance.py
mtdev-test
mtrace
mtvtoppm
multiblend.flt
multipath
multipathc
multipathd
multirender_test
munch
muxer
mv
mvxattr
mwaw2csv
mwaw2html
mwaw2raw
mwaw2svg
mwaw2text
mwawFile
mwawZip
myisamchk
myisam_ftdump
myisamlog
myisampack
my_print_defaults
myrocks_hotbackup
mysql
mysqlaccess
mysqladmin
mysqlbinlog
mysqlcheck
mysql_client_test
mysql_client_test_embedded
mysql_config
mysql_convert_table_format
mysqld
mysqld_multi
mysqld_safe
mysqld_safe_helper
mysqldump
mysqldumpslow
mysql_embedded
mysql_find_rows
mysql_fix_extensions
mysqlhotcopy
mysqlimport
mysql_install_db
mysql_ldb
mysql_plugin
mysql_secure_installation
mysql_setpermission
mysqlshow
mysqlslap
mysqltest
mysqltest_embedded
mysql_tzinfo_to_sql
mysql_upgrade
mysql_waitpid
namei
nameif
nano
nasm
nautilus
nautilus-autorun-software
ncat
ncurses6-config
ncursesw6-config
ndctl
ndisasm
ndrdump
neato
neofetch
neon-config
neotoppm
neqn
net
netcap
netstat
nettle-hash
nettle-lfib-stream
nettle-pbkdf2
netview.py
networkctl
newgidmap
newgrp
newuidmap
newusers
nfbpf_compile
nf-ct-add
nf-ct-events
nf-ct-list
nf-exp-add
nf-exp-delete
nf-exp-list
nf-log
nf-monitor
nfnl_osf
nf-queue
nfs-cat
nfs-cp
nfs-ls
nfs-stat
ngettext
nice
nikto
ninja
nitrogen
nl
nl-addr-add
nl-addr-delete
nl-addr-list
nl-class-add
nl-class-delete
nl-classid-lookup
nl-class-list
nl-cls-add
nl-cls-delete
nl-cls-list
nl-fib-lookup
nl-link-enslave
nl-link-ifindex2name
nl-link-list
nl-link-name2ifindex
nl-link-release
nl-link-set
nl-link-stats
nl-list-caches
nl-list-sockets
nl-monitor
nl-neigh-add
nl-neigh-delete
nl-neigh-list
nl-neightbl-list
nl-pktloc-lookup
nl-qdisc-add
nl-qdisc-delete
nl-qdisc-list
nl-route-add
nl-route-delete
nl-route-get
nl-route-list
nl-rule-list
nl-tctree-list
nl-util-addr
nm
nmap
nmapAnswerMachine.py
nmbd
nmblookup
node
node-gyp
nohup
nokfw
nologin
nop
nopt
notify-send
nping
npm
nproc
npth-config
npx
nroff
nscd
nsenter
nspr-config
nss-config
nstat
ntfs-3g
ntfs-3g.probe
ntfscat
ntfsclone
ntfscluster
ntfscmp
ntfscp
ntfsdecrypt
ntfsfix
ntfsinfo
ntfslabel
ntfsls
ntfs-read.py
ntfsrecover
ntfsresize
ntfssecaudit
ntfstruncate
ntfsundelete
ntfsusermap
ntfswipe
ntlm_auth
ntlmrelayx.py
numactl
numademo
numastat
numbers2csv
numbers2raw
numbers2text
numfmt
numlockx
nvim
nvlc
obabel
obconformer
obdistgen
obenergy
obex-client-tool
obexctl
obex-server-tool
obfit
obfitall
obgen
obgrep
obgui
objcopy
objdump
obminimize
obmm
obprobe
obprop
obrms
obrotamer
obrotate
obspectrophore
obsym
obtautomer
obthermo
ocs-cisco
ocsptool
od
odbc_config
odbcinst
oLschema2ldif
ompi-clean
ompi_info
ompi-server
omxregister-bellagio
onig-config
oobtest
oomctl
opal_wrapper
openal-info
openmpt123
openssl
openvpn
openvt
opj_compress
opj_decompress
opj_dump
orbd
orc-bugreport
orcc
orcus-css-dump
orcus-csv
orcus-detect
orcus-gnumeric
orcus-json
orcus-mso-encryption
orcus-ods
orcus-styles-ods
orcus-xlsx
orcus-xls-xml
orcus-xml
orcus-yaml
orcus-zip-dump
ortecc
orte-clean
orted
orte-info
orterun
orte-server
osage
oscdump
oscsend
oscsendfile
osinfo-detect
osinfo-install-script
osinfo-query
os-prober
ostra-cg
out123
p11-kit
p11tool
pacat
paccache
pacdiff
pacignore
pack200
paclist
paclog-pkglist
pacman
pacman-conf
pacman-db-upgrade
pacman-key
pacscripts
pacsearch
pacsort
pactl
pactree
padsp
pages2html
pages2raw
pages2text
pahole
pal2rgb
palmtopnm
pamaddnoise
pamarith
pambackground
pambayer
pamchannel
pamcomp
pamcrater
pamcut
pamdeinterlace
pamdepth
pamdice
pamditherbw
pamedge
pamendian
pamenlarge
pamexec
pamfile
pamfix
pamfixtrunc
pamflip
pamfunc
pamgauss
pamgradient
pamlookup
pammasksharpen
pammixinterlace
pammosaicknit
pam_namespace_helper
pamoil
pamon
pampaintspill
pamperspective
pampick
pampop9
pamrecolor
pamrgbatopng
pamrubber
pamscale
pamseq
pamshadedrelief
pamsharpmap
pamsharpness
pamsistoaglyph
pamslice
pamsplit
pamstack
pamstereogram
pamstretch
pamstretch-gen
pamsumm
pamsummcol
pamthreshold
pamtilt
pam_timestamp_check
pamtoavs
pamtodjvurle
pamtofits
pamtogif
pamtohdiff
pamtohtmltbl
pamtojpeg2k
pamtompfont
pamtooctaveimg
pamtopam
pamtopdbimg
pamtopfm
pamtopng
pamtopnm
pamtosrf
pamtosvg
pamtotga
pamtotiff
pamtouil
pamtowinicon
pamtoxvmini
pamundice
pamunlookup
pamvalidate
pamwipeout
panelctl
pango-list
pango-segmentation
pango-view
paperconf
paperconfig
paplay
parec
parecord
parse-edid
parted
partprobe
partx
passwd
paste
patch
patchwork
pathchk
pattrs
pbmclean
pbmlife
pbmmake
pbmmask
pbmminkowski
pbmpage
pbmpscale
pbmreduce
pbmtext
pbmtextps
pbmto10x
pbmto4425
pbmtoascii
pbmtoatk
pbmtobbnbg
pbmtocis
pbmtocmuwm
pbmtodjvurle
pbmtoepsi
pbmtoepson
pbmtoescp2
pbmtog3
pbmtogem
pbmtogo
pbmtoibm23xx
pbmtoicon
pbmtolj
pbmtoln03
pbmtolps
pbmtomacp
pbmtomatrixorbital
pbmtomda
pbmtomgr
pbmtomrf
pbmtonokia
pbmtopgm
pbmtopi3
pbmtopk
pbmtoplot
pbmtoppa
pbmtopsg3
pbmtoptx
pbmtosunicon
pbmtowbmp
pbmtox10bm
pbmtoxbm
pbmtoybm
pbmtozinc
pbmupc
pc1toppm
pcap-config
pcdovtoppm
pcprofiledump
pcre2-config
pcre2grep
pcre2test
pcre-config
pcregrep
pcretest
pcscd
pcsc_scan
pcsc-spy
pcxtoppm
pdata_tools
pdb2mdb
pdbedit
pdbimgtopam
pdf2dsc
pdf2ps
pdfattach
pdfdetach
pdffonts
pdfimages
pdfinfo
pdfmom
pdfroff
pdfseparate
pdfsig
pdftexi2dvi
pdftocairo
pdftohtml
pdftoppm
pdftops
pdftotext
pdfunite
pdwtags
pedump
peek
peekfd
perl
permview
perror
pevent
peverify
pf2afm
pfbtopfa
pfbtops
pfmtopam
pfunct
pg_config
pg_dump
pg_dumpall
pg_isready
pglobal
pgmabel
pgmbentley
pgmcrater
pgmdeshadow
pgmedge
pgmenhance
pgmhist
pgmkernel
pgmmake
pgmmedian
pgmminkowski
pgmmorphconv
pgmnoise
pgmnorm
pgmoil
pgmramp
pgmslice
pgmtexture
pgmtofs
pgmtolispm
pgmtopbm
pgmtopgm
pgmtoppm
pgmtosbig
pgmtost4
pgmtoy4m
pgrep
pg_restore
phar
phar.phar
php
php-config
phpize
pi1toppm
pi3topbm
pic
pic2graph
pidof
pinentry
pinentry-curses
pinentry-emacs
pinentry-gnome3
pinentry-gtk-2
pinentry-qt
pinentry-tty
ping
ping6.py
ping.py
pinky
pip
pip3
pip3.10
pipes.sh
pipewire
pipewire-avb
pipewire-pulse
pivot_root
pixeltool-qt4
pjtoppm
pk12util
pkaction
pkcheck
pkcs1-conv
pk-example-frobnicate
pkexec
pkgconf
pkg-config
pkgdata
pkill
pktopbm
pkttyagent
playerctl
playerctld
pldd
plipconfig
plistutil
plocate
plocate-build
plookup
plugctl
pluginviewer
plugreport
pmap
pmd2raw
pmd2svg
pmd2text
pmixcc
pmix_info
png2pnm
png2yuv
pngfix
png-fix-itxt
pngtogd
pngtogd2
pngtopam
pngtopnm
pnm2png
pnmalias
pnmarith
pnmcat
pnmcolormap
pnmcomp
pnmconvol
pnmcrop
pnmcut
pnmdepth
pnmenlarge
pnmfile
pnmflip
pnmgamma
pnmhisteq
pnmhistmap
pnmindex
pnminterp
pnminvert
pnmmargin
pnmmercator
pnmmontage
pnmnlfilt
pnmnoraw
pnmnorm
pnmpad
pnmpaste
pnmpsnr
pnmquant
pnmquantall
pnmremap
pnmrotate
pnmscale
pnmscalefixed
pnmshear
pnmsmooth
pnmsplit
pnmstitch
pnmtile
pnmtoddif
pnmtofiasco
pnmtofits
pnmtojbig
pnmtojpeg
pnmtopalm
pnmtopclxl
pnmtoplainpnm
pnmtopng
pnmtopnm
pnmtops
pnmtorast
pnmtorle
pnmtosgi
pnmtosir
pnmtotiff
pnmtotiffcmyk
pnmtoxwd
pnmtoy4m
po2debconf
pod2texi
podebconf-display-po
podebconf-report-po
polenum
polybar
polybar-msg
portablectl
post-grohtml
postprocessing_benchmark
poweroff
pphs
ppm2tiff
ppm3d
ppmbrighten
ppmchange
ppmcie
ppmcolormask
ppmcolors
ppmdcfont
ppmddumpfont
ppmdim
ppmdist
ppmdither
ppmdmkfont
ppmdraw
ppmfade
ppmflash
ppmforge
ppmglobe
ppmhist
ppmlabel
ppmmake
ppmmix
ppmnorm
ppmntsc
ppmpat
ppmquant
ppmquantall
ppmrainbow
ppmrelief
ppmrough
ppmshadow
ppmshift
ppmspread
ppmtoacad
ppmtoapplevol
ppmtoarbtxt
ppmtoascii
ppmtobmp
ppmtoeyuv
ppmtogif
ppmtoicr
ppmtoilbm
ppmtojpeg
ppmtoleaf
ppmtolj
ppmtomap
ppmtomitsu
ppmtompeg
ppmtoneo
ppmtopcx
ppmtopgm
ppmtopi1
ppmtopict
ppmtopj
ppmtopjxl
ppmtoppm
ppmtopuzz
ppmtorgb3
ppmtosixel
ppmtospu
ppmtoterm
ppmtotga
ppmtouil
ppmtowinicon
ppmtoxpm
ppmtoy4m
ppmtoyuv
ppmtoyuvsplit
ppmtv
ppmwheel
pprof
pprof-symbolize
pps
pquery
pr
preconv
prefcnt
pre-grohtml
printafm
printenv
printf
prlimit
profile2mat.pl
profiles
proptest
proxy
prtstat
prune
ps
ps2ascii
ps2epsi
ps2pdf
ps2pdf12
ps2pdf13
ps2pdf14
ps2pdfwr
ps2ps
ps2ps2
pscap
psexec.py
psfaddtable
psfgettable
psfstriptable
psfxtable
psicc
psidtopgm
psktool
psl
pslog
psql
pstopnm
pstree
pstree.x11
ptx
pub2raw
pub2xhtml
pulseeffects
pulsemixer
pvchange
pvck
pvcreate
pvdisplay
pvmove
pvremove
pvresize
pvs
pvscan
pwait
pw-cat
pwck
pw-cli
pwconv
pwd
pw-dot
pw-dsdplay
pw-dump
pwdx
pwhistory_helper
pw-inspector
pw-link
pw-loopback
pwmconfig
pw-metadata
pw-mididump
pw-midiplay
pw-midirecord
pw-mon
pw-play
pw-profiler
pw-record
pw-reserve
pw-top
pwunconv
pydoc
pydoc2
pydoc3
pydoc3.10
pygmentize
pylupdate4
pylupdate5
pyrcc4
pyrcc5
pyserial-miniterm
pyserial-ports
python
python2
python2.7
python2.7-config
python2-config
python2-pyuic4
python3
python3.10
python3.10-config
python3-config
python-config
pyuic5
pzstd
qcatool-qt5
qcollectiongenerator-qt4
qdbuscpp2xml
qdbuscpp2xml-qt4
qdbuscpp2xml-qt5
qdbus-qt4
qdbusviewer-qt4
qdbusxml2cpp
qdbusxml2cpp-qt4
qdbusxml2cpp-qt5
qdoc3-qt4
qemu-aarch64
qemu-aarch64_be
qemu-alpha
qemu-arm
qemu-armeb
qemu-cris
qemu-edid
qemu-hexagon
qemu-hppa
qemu-i386
qemu-img
qemu-io
qemu-keymap
qemu-loongarch64
qemu-m68k
qemu-microblaze
qemu-microblazeel
qemu-mips
qemu-mips64
qemu-mips64el
qemu-mipsel
qemu-mipsn32
qemu-mipsn32el
qemu-nbd
qemu-nios2
qemu-or1k
qemu-ppc
qemu-ppc64
qemu-ppc64le
qemu-pr-helper
qemu-riscv32
qemu-riscv64
qemu-s390x
qemu-sh4
qemu-sh4eb
qemu-sparc
qemu-sparc32plus
qemu-sparc64
qemu-storage-daemon
qemu-system-aarch64
qemu-system-alpha
qemu-system-arm
qemu-system-avr
qemu-system-cris
qemu-system-hppa
qemu-system-i386
qemu-system-loongarch64
qemu-system-m68k
qemu-system-microblaze
qemu-system-microblazeel
qemu-system-mips
qemu-system-mips64
qemu-system-mips64el
qemu-system-mipsel
qemu-system-nios2
qemu-system-or1k
qemu-system-ppc
qemu-system-ppc64
qemu-system-riscv32
qemu-system-riscv64
qemu-system-rx
qemu-system-s390x
qemu-system-sh4
qemu-system-sh4eb
qemu-system-sparc
qemu-system-sparc64
qemu-system-tricore
qemu-system-x86_64
qemu-system-xtensa
qemu-system-xtensaeb
qemu-x86_64
qemu-xtensa
qemu-xtensaeb
qhelpconverter-qt4
qhelpgenerator-qt4
qiv
qlalr
qlalr-qt5
qmake
qmake6
qmake-qt4
qmake-qt5
qml
qmlcachegen
qmlcachegen-qt5
qmleasing
qmleasing-qt5
qmlformat
qmlformat-qt5
qmlimportscanner
qmlimportscanner-qt5
qmllint
qmllint-qt5
qmlmin
qmlmin-qt5
qmlplugindump
qmlplugindump-qt4
qmlplugindump-qt5
qmlpreview
qmlpreview-qt5
qmlprofiler
qmlprofiler-qt5
qml-qt5
qmlscene
qmlscene-qt5
qmltestrunner
qmltestrunner-qt5
qmltime
qmltime-qt5
qmltyperegistrar
qmltyperegistrar-qt5
qmlviewer-qt4
qmlweb-viewer
qpwgraph
qrencode
qrttoppm
qt3to4-qt4
qtconfig-qt4
qt-faststart
qtractor
qttracereplay-qt4
qtwaylandscanner
qv4l2
qvidcap
qvkgen
qvkgen-qt5
qvlc
qwebengine_convert_dict
qxp2raw
qxp2svg
qxp2text
racc
raiseChild.py
rake
randpkt
ranger
rankmirrors
ranlib
rapper
rarp
rasqal-config
rasttopnm
rav1e
raw2tiff
raw-identify
rawshark
rawtextdump
rawtopgm
rawtoppm
rbash
rbcd.py
rcc
rcc-qt4
rcc-qt5
rcp
rctest
rd-curves
rdf2bin
rdf2com
rdf2ihx
rdf2ith
rdf2srec
rdfdump
rdflib
rdfproc
rdjpgcom
rdma
rdoc
rdp_check.py
rds-ctl
rdx
readelf
readlink
readprofile
realpath
reboot
recode-sr-latin
red
redland-config
redland-db-upgrade
redshift
redshift-gtk
refer
regdiff
registry-read.py
